employee_id,department,amount,category,merchant,description,receipt_attached,hour_of_day,day_of_week,is_weekend,is_round_number,description_length,is_anomaly,monthly_expense_count,monthly_total_amount,amount_vs_avg_ratio,days_since_last_expense,category_frequency,merchant_frequency
EMP0015,finance,410.03,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,9,6,1,0,72,0,25,8148.34,1.26,12,0.5,0.46
EMP0015,finance,117.83,office_supplies,Best Buy,Office Supplies - Best Buy,True,11,4,0,0,17,0,26,8266.17,0.37,4,0.38,0.46
EMP0015,finance,1029.58,equipment,Lenovo,Equipment - Lenovo,True,10,2,0,0,69,0,27,9295.75,2.99,10,0.33,0.07
EMP0015,finance,44.47,transportation,Car Rental,Transportation - Car Rental,False,13,1,0,0,52,0,28,9340.22,0.13,2,0.24,0.05
EMP0015,finance,88.29,accommodation,Airbnb,Accommodation - Airbnb,True,17,3,0,0,52,0,29,9428.51,0.27,14,0.6,0.07
EMP0015,finance,330.13,travel,JetBlue,Travel - JetBlue,True,12,2,0,0,16,0,30,9758.64,1.01,10,0.89,0.5
EMP0015,finance,1304.97,office_supplies,Office Depot,Office Supplies - Office Depot,True,9,0,0,0,28,1,31,11063.61,3.66,9,0.61,0.24
EMP0015,finance,298.15,travel,American Airlines,Travel - American Airlines,True,14,0,0,0,31,0,32,11361.76,0.84,9,0.62,0.05
EMP0015,finance,738.94,equipment,Apple Store,Equipment - Apple Store,True,11,3,0,0,47,0,33,12100.7,2.02,10,0.85,0.43
EMP0015,finance,713.26,equipment,Lenovo,Equipment - Lenovo,True,12,0,0,0,36,0,34,12813.96,1.89,12,0.34,0.38
EMP0015,finance,140.48,training,Udemy,Training - Udemy,True,9,4,0,0,76,0,35,12954.44,0.38,9,0.36,0.09
EMP0015,finance,55.04,training,Conference Registration,Training - Conference Registration,True,17,2,0,0,38,0,36,13009.48,0.15,11,0.42,0.44
EMP0015,finance,474.73,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,8,6,1,0,41,0,37,13484.21,1.3,11,0.58,0.44
EMP0015,finance,49.25,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,False,13,3,0,0,55,0,38,13533.46,0.14,7,0.32,0.52
EMP0015,finance,270.72,training,Workshop,Training - Workshop,True,12,2,0,0,25,0,39,13804.18,0.76,0,0.41,0.44
EMP0015,finance,833.5,equipment,Dell,Equipment - Dell,False,13,4,0,0,75,0,40,14637.68,2.28,14,0.35,0.18
EMP0015,finance,184.27,office_supplies,Staples,Office Supplies - Staples,True,10,1,0,0,25,0,41,14821.95,0.51,10,0.12,0.58
EMP0015,finance,6.33,transportation,Parking,Transportation - Parking,True,15,4,0,0,36,0,42,14828.28,0.02,5,0.24,0.22
EMP0015,finance,9.23,transportation,Taxi,Transportation - Taxi,True,13,0,0,0,41,0,43,14837.51,0.03,5,0.18,0.37
EMP0015,finance,160.0,training,Conference Registration,Training - Conference Registration,True,15,2,0,1,34,0,44,14997.51,0.47,4,0.33,0.07
EMP0015,finance,227.63,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,10,3,0,0,21,0,45,15225.14,0.67,1,0.53,0.24
EMP0016,engineering,364.61,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,9,0,0,0,12,0,1,364.61,1.0,23,0.15,0.4
EMP0016,engineering,125.92,miscellaneous,Various,Miscellaneous - Various,True,10,2,0,0,77,0,2,490.53000000000003,0.51,4,0.13,0.45
EMP0016,engineering,99.13,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,16,1,0,0,61,0,3,589.66,0.5,12,0.37,0.1
EMP0016,engineering,433.54,travel,Delta Airlines,Travel - Delta Airlines,True,11,6,1,0,73,0,4,1023.2,1.69,6,0.54,0.27
EMP0016,engineering,123.13,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,11,3,0,0,44,0,5,1146.33,0.54,12,0.89,0.19
EMP0016,engineering,116.38,office_supplies,Staples,Office Supplies - Staples,True,9,3,0,0,37,0,6,1262.71,0.55,6,0.6,0.36
EMP0016,engineering,162.79,miscellaneous,Other,Miscellaneous - Other,True,4,4,0,0,17,1,7,1425.5,0.8,12,0.45,0.51
EMP0016,engineering,184.34,office_supplies,Staples,Office Supplies - Staples,True,14,6,1,0,70,0,8,1609.84,0.92,3,0.62,0.42
EMP0016,engineering,13.93,meals,DoorDash,Meals - DoorDash,True,10,0,0,0,75,0,9,1623.77,0.08,10,0.51,0.23
EMP0016,engineering,1075.01,training,Conference Registration,Training - Conference Registration,True,14,4,0,0,20,1,10,2698.78,3.98,8,0.31,0.18
EMP0016,engineering,633.8,equipment,Lenovo,Equipment - Lenovo,True,10,4,0,0,68,0,11,3332.58,2.09,11,0.18,0.33
EMP0016,engineering,9702.97,equipment,Dell,Equipment - Dell,True,12,2,0,0,23,1,12,13035.55,8.93,3,0.33,0.12
EMP0016,engineering,22.0,transportation,Uber,Transportation - Uber,False,8,3,0,0,19,0,13,13057.55,0.02,6,0.89,0.42
EMP0016,engineering,124.62,equipment,Best Buy,Equipment - Best Buy,True,9,0,0,0,37,0,14,13182.17,0.13,2,0.42,0.21
EMP0016,engineering,57.89,transportation,Taxi,Transportation - Taxi,True,12,4,0,0,58,0,15,13240.06,0.07,10,0.86,0.43
EMP0016,engineering,248.88,training,Workshop,Training - Workshop,True,14,3,0,0,15,0,16,13488.939999999999,0.3,6,0.8,0.58
EMP0016,engineering,169.95,equipment,Apple Store,Equipment - Apple Store,True,15,4,0,0,78,0,17,13658.89,0.21,12,0.39,0.36
EMP0016,engineering,167.14,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,17,4,0,0,27,0,18,13826.029999999999,0.22,2,0.53,0.51
EMP0016,engineering,415.97,travel,United Airlines,Travel - United Airlines,True,10,2,0,0,65,0,19,14242.0,0.55,7,0.58,0.57
EMP0016,engineering,166.79,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,13,3,0,0,27,1,20,14408.789999999999,0.23,7,0.71,0.25
EMP0016,engineering,492.48,software,Slack,Software - Slack,True,8,1,0,0,13,0,21,14901.269999999999,0.69,7,0.88,0.09
EMP0016,engineering,857.3,equipment,Best Buy,Equipment - Best Buy,True,9,1,0,0,14,0,22,15758.57,1.2,6,0.75,0.22
EMP0016,engineering,132.5,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,11,2,0,0,50,0,23,15891.07,0.19,1,0.3,0.37
EMP0016,engineering,85.2,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,16,0,0,0,15,0,24,15976.269999999999,0.13,0,0.21,0.58
EMP0016,engineering,100.0,office_supplies,Amazon,Office Supplies - Amazon,True,11,3,0,1,28,1,25,16076.269999999999,0.16,12,0.21,0.09
EMP0016,engineering,323.24,training,Workshop,Training - Workshop,True,14,6,1,0,40,0,26,16399.51,0.51,14,0.66,0.58
EMP0016,engineering,199.05,training,Conference Registration,Training - Conference Registration,True,8,0,0,0,70,0,27,16598.559999999998,0.32,4,0.82,0.18
EMP0016,engineering,147.12,miscellaneous,Misc Vendor,Miscellaneous - Misc Vendor,True,14,6,1,0,70,0,28,16745.68,0.25,7,0.83,0.51
EMP0016,engineering,226.67,transportation,Taxi,Transportation - Taxi,True,11,2,0,0,15,1,29,16972.35,0.39,13,0.42,0.22
EMP0016,engineering,236.51,accommodation,Holiday Inn,Accommodation - Holiday Inn,False,11,2,0,0,73,0,30,17208.86,0.41,4,0.37,0.15
EMP0016,engineering,65.73,transportation,Taxi,Transportation - Taxi,True,12,2,0,0,61,0,31,17274.59,0.12,10,0.49,0.4
EMP0016,engineering,209.09,training,Coursera,Training - Coursera,True,13,2,0,0,25,0,32,17483.68,0.38,5,0.18,0.24
EMP0016,engineering,488.35,training,Udemy,Training - Udemy,True,13,3,0,0,50,0,33,17972.03,0.9,10,0.77,0.28
EMP0016,engineering,194.51,training,Udemy,Training - Udemy,True,11,3,0,0,60,0,34,18166.54,0.36,4,0.31,0.47
EMP0016,engineering,36.25,transportation,Lyft,Transportation - Lyft,True,13,2,0,0,35,0,35,18202.79,0.07,10,0.47,0.5
EMP0016,engineering,58.61,meals,Local Restaurant,Meals - Local Restaurant,True,15,1,0,0,47,0,36,18261.399999999998,0.12,14,0.16,0.32
EMP0016,engineering,174.88,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,13,4,0,0,66,0,37,18436.28,0.35,3,0.8,0.31
EMP0016,engineering,259.91,software,Zoom,Software - Zoom,True,10,4,0,0,64,0,38,18696.19,0.53,8,0.81,0.3
EMP0017,finance,45.65,transportation,Lyft,Transportation - Lyft,True,14,4,0,0,52,0,1,45.65,1.0,10,0.51,0.38
EMP0017,finance,84.01,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,15,2,0,0,55,0,2,129.66,1.3,12,0.14,0.47
EMP0017,finance,51.24,office_supplies,Staples,Office Supplies - Staples,False,8,5,1,0,30,0,3,180.9,0.85,2,0.79,0.52
EMP0017,finance,1755.08,equipment,Amazon,Equipment - Amazon,True,10,4,0,0,75,0,4,1935.98,3.63,7,0.51,0.54
EMP0017,finance,183.23,travel,Southwest,Travel - Southwest,True,16,2,0,0,51,0,5,2119.21,0.43,0,0.75,0.14
EMP0017,finance,173.41,accommodation,Airbnb,Accommodation - Airbnb,True,13,1,0,0,45,0,6,2292.62,0.45,4,0.15,0.27
EMP0017,finance,145.2,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,17,6,1,0,22,0,7,2437.8199999999997,0.42,0,0.32,0.36
EMP0017,finance,447.23,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,9,3,0,0,21,0,8,2885.0499999999997,1.24,1,0.16,0.42
EMP0017,finance,496.86,training,Conference Registration,Training - Conference Registration,True,14,2,0,0,57,0,9,3381.91,1.32,2,0.28,0.49
EMP0017,finance,702.81,travel,Delta Airlines,Travel - Delta Airlines,True,17,6,1,0,75,0,10,4084.72,1.72,2,0.73,0.19
EMP0017,finance,481.51,software,Google Cloud,Software - Google Cloud,True,2,3,0,0,24,1,11,4566.23,1.16,7,0.42,0.59
EMP0017,finance,340.61,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,12,1,0,0,13,0,12,4906.84,0.83,12,0.35,0.3
EMP0017,finance,663.74,equipment,Dell,Equipment - Dell,True,12,3,0,0,54,0,13,5570.58,1.55,3,0.64,0.29
EMP0017,finance,1833.82,equipment,Apple Store,Equipment - Apple Store,True,9,0,0,0,50,0,14,7404.4,3.47,9,0.41,0.35
EMP0017,finance,98.19,accommodation,Hilton,Accommodation - Hilton,True,13,4,0,0,43,0,15,7502.59,0.2,10,0.73,0.14
EMP0017,finance,72.97,meals,UberEats,Meals - UberEats,True,14,0,0,0,30,0,16,7575.5599999999995,0.15,14,0.28,0.47
EMP0017,finance,3102.0,equipment,Amazon,Equipment - Amazon,False,14,4,0,0,17,1,17,10677.56,4.94,3,0.88,0.57
EMP0017,finance,215.3,equipment,Best Buy,Equipment - Best Buy,True,8,3,0,0,10,0,18,10892.86,0.36,9,0.55,0.05
EMP0017,finance,676.29,travel,Delta Airlines,Travel - Delta Airlines,True,19,4,0,0,51,0,19,11569.15,1.11,7,0.28,0.59
EMP0017,finance,262.14,software,Google Cloud,Software - Google Cloud,True,16,2,0,0,16,0,20,11831.289999999999,0.44,3,0.24,0.26
EMP0017,finance,223.79,software,AWS,Software - AWS,True,15,2,0,0,42,0,21,12055.08,0.39,5,0.8,0.45
EMP0017,finance,608.75,travel,JetBlue,Travel - JetBlue,True,19,0,0,0,73,0,22,12663.83,1.06,4,0.44,0.32
EMP0017,finance,322.33,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,14,2,0,0,77,0,23,12986.16,0.57,4,0.11,0.2
EMP0017,finance,580.01,travel,United Airlines,Travel - United Airlines,False,14,1,0,0,24,0,24,13566.17,1.03,6,0.59,0.21
EMP0017,finance,225.47,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,15,3,0,0,29,0,25,13791.64,0.41,14,0.2,0.19
EMP0017,finance,1744.99,equipment,Best Buy,Equipment - Best Buy,True,12,6,1,0,16,0,26,15536.63,2.92,3,0.27,0.44
EMP0017,finance,88.63,accommodation,Marriott,Accommodation - Marriott,True,11,3,0,0,55,0,27,15625.26,0.15,1,0.7,0.14
EMP0017,finance,189.46,accommodation,Airbnb,Accommodation - Airbnb,True,10,2,0,0,79,0,28,15814.72,0.34,3,0.15,0.21
EMP0017,finance,342.11,training,Udemy,Training - Udemy,True,17,4,0,0,47,0,29,16156.83,0.61,11,0.64,0.51
EMP0017,finance,186.8,training,Udemy,Training - Udemy,True,12,2,0,0,66,0,30,16343.63,0.34,14,0.72,0.2
EMP0017,finance,10.67,office_supplies,Amazon,Office Supplies - Amazon,True,14,3,0,0,61,0,31,16354.3,0.02,1,0.45,0.4
EMP0017,finance,82.98,accommodation,Hilton,Accommodation - Hilton,True,9,2,0,0,39,0,32,16437.28,0.16,1,0.46,0.48
EMP0017,finance,55.4,transportation,Parking,Transportation - Parking,True,15,1,0,0,70,0,33,16492.68,0.11,6,0.45,0.48
EMP0017,finance,145.52,office_supplies,Best Buy,Office Supplies - Best Buy,False,9,0,0,0,75,0,34,16638.2,0.3,8,0.31,0.47
EMP0017,finance,251.87,equipment,Apple Store,Equipment - Apple Store,True,16,1,0,0,20,0,35,16890.07,0.52,7,0.6,0.06
EMP0017,finance,257.35,accommodation,Marriott,Accommodation - Marriott,False,17,2,0,0,25,0,36,17147.42,0.54,2,0.15,0.51
EMP0017,finance,252.08,travel,Delta Airlines,Travel - Delta Airlines,True,16,5,1,0,66,0,37,17399.5,0.54,9,0.79,0.53
EMP0017,finance,431.42,travel,Delta Airlines,Travel - Delta Airlines,True,13,2,0,0,18,0,38,17830.92,0.92,6,0.23,0.22
EMP0017,finance,324.87,software,Google Cloud,Software - Google Cloud,False,13,0,0,0,37,0,39,18155.79,0.7,14,0.1,0.32
EMP0017,finance,300.8,training,Workshop,Training - Workshop,True,13,4,0,0,67,0,40,18456.59,0.65,1,0.62,0.46
EMP0017,finance,29.32,miscellaneous,Other,Miscellaneous - Other,True,11,4,0,0,54,0,41,18485.91,0.07,12,0.56,0.49
EMP0017,finance,546.51,office_supplies,Best Buy,Office Supplies - Best Buy,False,10,0,0,0,9,1,42,19032.42,1.21,0,0.41,0.47
EMP0017,finance,34.8,training,Conference Registration,Training - Conference Registration,True,12,1,0,0,54,0,43,19067.22,0.08,13,0.64,0.18
EMP0017,finance,39.25,meals,Local Restaurant,Meals - Local Restaurant,False,13,1,0,0,76,0,44,19106.47,0.09,14,0.22,0.59
EMP0017,finance,2418.13,office_supplies,Misc Vendor,Miscellaneous - Misc Vendor,True,13,2,0,0,11,1,45,21524.6,5.06,3,0.25,0.13
EMP0018,sales,490.03,travel,Delta Airlines,Travel - Delta Airlines,True,11,4,0,0,68,0,1,490.03,1.0,11,0.61,0.58
EMP0018,sales,344.23,training,Conference Registration,Training - Conference Registration,True,9,2,0,0,17,0,2,834.26,0.83,10,0.45,0.52
EMP0018,sales,482.66,software,Zoom,Software - Zoom,True,7,0,0,0,66,0,3,1316.92,1.1,12,0.58,0.06
EMP0018,sales,1804.32,equipment,Amazon,Equipment - Amazon,False,10,3,0,0,46,0,4,3121.24,2.31,14,0.88,0.52
EMP0018,sales,31.07,meals,DoorDash,Meals - DoorDash,True,16,4,0,0,30,0,5,3152.31,0.05,14,0.5,0.37
EMP0018,sales,63.88,office_supplies,Amazon,Office Supplies - Amazon,True,10,0,0,0,66,0,6,3216.19,0.12,12,0.32,0.12
EMP0018,sales,348.56,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,9,1,0,0,79,0,7,3564.75,0.68,2,0.21,0.23
EMP0018,sales,127.69,office_supplies,Best Buy,Office Supplies - Best Buy,True,7,3,0,0,15,0,8,3692.44,0.28,4,0.72,0.35
EMP0018,sales,124.51,miscellaneous,Other,Miscellaneous - Other,True,13,0,0,0,16,0,9,3816.95,0.29,8,0.52,0.56
EMP0018,sales,33.52,meals,DoorDash,Meals - DoorDash,True,8,3,0,0,64,0,10,3850.47,0.09,11,0.28,0.18
EMP0018,sales,198.24,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,9,1,0,0,21,0,11,4048.71,0.54,11,0.49,0.59
EMP0018,sales,277.36,accommodation,Hilton,Accommodation - Hilton,True,10,3,0,0,65,0,12,4326.07,0.77,1,0.58,0.3
EMP0018,sales,15.51,transportation,Taxi,Transportation - Taxi,True,8,4,0,0,45,0,13,4341.58,0.05,3,0.48,0.34
EMP0018,sales,207.84,travel,United Airlines,Travel - United Airlines,True,13,2,0,0,67,0,14,4549.42,0.64,14,0.84,0.53
EMP0018,sales,627.93,travel,Southwest,Travel - Southwest,True,12,0,0,0,42,0,15,5177.35,1.82,12,0.4,0.23
EMP0018,sales,111.81,miscellaneous,Various,Miscellaneous - Various,True,15,6,1,0,42,0,16,5289.16,0.34,2,0.33,0.24
EMP0018,sales,60.77,meals,Local Restaurant,Meals - Local Restaurant,True,8,1,0,0,55,0,17,5349.93,0.19,10,0.49,0.13
EMP0018,sales,240.0,accommodation,Holiday Inn,Accommodation - Holiday Inn,True,16,3,0,1,28,0,18,5589.93,0.77,7,0.3,0.58
EMP0018,sales,416.44,travel,JetBlue,Travel - JetBlue,True,9,3,0,0,27,0,19,6006.37,1.32,11,0.75,0.15
EMP0018,sales,660.97,travel,Southwest,Travel - Southwest,True,12,5,1,0,34,0,20,6667.34,1.98,6,0.45,0.29
EMP0018,sales,102.96,miscellaneous,Various,Miscellaneous - Various,True,17,4,0,0,36,0,21,6770.3,0.32,9,0.71,0.54
EMP0018,sales,212.34,training,Workshop,Training - Workshop,True,14,2,0,0,49,0,22,6982.64,0.67,1,0.18,0.4
EMP0018,sales,21.25,office_supplies,Staples,Office Supplies - Staples,True,8,4,0,0,21,0,23,7003.89,0.07,3,0.39,0.26
EMP0018,sales,309.21,client_entertainment,Sports Event,Client Entertainment - Sports Event,True,9,0,0,0,76,0,24,7313.1,1.01,13,0.22,0.09
EMP0018,sales,418.52,software,GitHub,Software - GitHub,True,14,0,0,0,33,0,25,7731.62,1.35,11,0.61,0.5
EMP0018,sales,282.41,accommodation,Airbnb,Accommodation - Airbnb,True,13,0,0,0,23,0,26,8014.03,0.92,4,0.86,0.56
EMP0018,sales,283.31,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,13,4,0,0,30,0,27,8297.34,0.92,7,0.34,0.35
EMP0018,sales,168.77,meals,DoorDash,Meals - DoorDash,False,10,2,0,0,18,1,28,8466.11,0.56,1,0.51,0.07
EMP0018,sales,9.94,meals,UberEats,Meals - UberEats,False,11,0,0,0,49,0,29,8476.05,0.03,7,0.14,0.09
EMP0018,sales,107.5,office_supplies,Best Buy,Office Supplies - Best Buy,True,10,3,0,0,60,0,30,8583.55,0.38,3,0.34,0.47
EMP0018,sales,2168.59,office_supplies,Office Depot,Office Supplies - Office Depot,True,8,1,0,0,5,1,31,10752.14,6.25,13,0.78,0.38
EMP0018,sales,92.14,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,8,1,0,0,26,0,32,10844.28,0.27,6,0.66,0.35
EMP0018,sales,74.1,meals,Local Restaurant,Meals - Local Restaurant,True,17,4,0,0,48,0,33,10918.38,0.22,14,0.38,0.45
EMP0018,sales,29.16,meals,Subway,Meals - Subway,True,12,2,0,0,58,0,34,10947.54,0.09,5,0.21,0.07
EMP0019,hr,550.31,equipment,Best Buy,Equipment - Best Buy,False,12,5,1,0,27,0,1,550.31,1.0,25,0.36,0.55
EMP0019,hr,1563.11,equipment,Best Buy,Equipment - Best Buy,True,14,2,0,0,70,0,2,2113.42,1.48,10,0.2,0.06
EMP0019,hr,119.39,miscellaneous,Other,Miscellaneous - Other,True,12,4,0,0,25,0,3,2232.81,0.16,11,0.81,0.31
EMP0019,hr,1838.05,equipment,Apple Store,Equipment - Apple Store,True,9,0,0,0,51,0,4,4070.8599999999997,1.81,5,0.55,0.41
EMP0019,hr,198.32,software,AWS,Software - AWS,True,11,2,0,0,22,0,5,4269.179999999999,0.23,0,0.7,0.09
EMP0019,hr,233.05,accommodation,Hilton,Accommodation - Hilton,True,15,3,0,0,77,0,6,4502.23,0.31,14,0.15,0.06
EMP0019,hr,61.28,meals,Starbucks,Meals - Starbucks,False,9,0,0,0,54,0,7,4563.51,0.09,10,0.5,0.57
EMP0019,hr,497.84,client_entertainment,Restaurant,Client Entertainment - Restaurant,True,13,0,0,0,25,0,8,5061.349999999999,0.79,14,0.15,0.05
EMP0019,hr,1448.27,client_entertainment,Golf Club,Client Entertainment - Golf Club,False,8,3,0,0,17,1,9,6509.62,2.0,0,0.49,0.51
EMP0019,hr,349.08,client_entertainment,Event Venue,Client Entertainment - Event Venue,True,15,0,0,0,49,0,10,6858.7,0.51,9,0.82,0.25
EMP0019,hr,65.76,meals,Subway,Meals - Subway,False,9,3,0,0,48,0,11,6924.46,0.1,12,0.54,0.52
EMP0019,hr,446.11,training,Coursera,Training - Coursera,True,13,4,0,0,73,0,12,7370.57,0.73,3,0.34,0.25
EMP0019,hr,437.8,travel,American Airlines,Travel - American Airlines,True,17,3,0,0,66,0,13,7808.37,0.73,0,0.54,0.3
EMP0019,hr,56.3,client_entertainment,Golf Club,Client Entertainment - Golf Club,True,11,3,0,0,27,0,14,7864.67,0.1,4,0.69,0.21
EMP0019,hr,238.1,training,Conference Registration,Training - Conference Registration,True,15,1,0,0,34,0,15,8102.7699999999995,0.44,0,0.83,0.05
EMP0019,hr,785.26,travel,American Airlines,Travel - American Airlines,True,11,0,0,0,24,0,16,8888.03,1.41,8,0.38,0.12
EMP0019,hr,106.35,miscellaneous,Various,Miscellaneous - Various,True,18,1,0,0,70,0,17,8994.38,0.2,14,0.35,0.28
EMP0019,hr,106.48,training,Coursera,Training - Coursera,False,10,1,0,0,64,0,18,9100.86,0.21,11,0.81,0.29
EMP0019,hr,955.93,equipment,Dell,Equipment - Dell,False,10,4,0,0,44,0,19,10056.789999999999,1.81,3,0.11,0.59
EMP0019,hr,1244.89,equipment,Best Buy,Equipment - Best Buy,True,15,4,0,0,52,0,20,11301.68,2.2,1,0.75,0.07
EMP0019,hr,289.53,travel,United Airlines,Travel - United Airlines,True,17,2,0,0,72,0,21,11591.21,0.52,13,0.61,0.35
EMP0019,hr,410.69,travel,Southwest,Travel - Southwest,True,14,2,0,0,64,0,22,12001.9,0.75,14,0.6,0.34
EMP0019,hr,85.81,accommodation,Hampton Inn,Accommodation - Hampton Inn,True,12,1,0,0,64,0,23,12087.71,0.16,2,0.5,0.19
EMP0019,hr,15.47,transportation,Lyft,Transportation - Lyft,False,15,5,1,0,18,0,24,12103.18,0.03,14,0.37,0.36
EMP0019,hr,359.58,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,9,6,1,0,38,0,25,12462.76,0.72,7,0.86,0.09
EMP0019,hr,2697.28,office_supplies,Southwest,Travel - Southwest,True,18,2,0,0,29,1,26,15160.04,4.63,13,0.37,0.46
EMP0019,hr,572.38,travel,American Airlines,Travel - American Airlines,True,18,4,0,0,45,0,27,15732.42,0.98,3,0.63,0.26
EMP0020,sales,144.75,accommodation,Airbnb,Accommodation - Airbnb,True,11,0,0,0,42,0,1,144.75,1.0,22,0.43,0.25
EMP0020,sales,512.83,travel,Southwest,Travel - Southwest,True,12,0,0,0,48,0,2,657.58,1.56,12,0.21,0.56
EMP0020,sales,387.2,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,10,0,0,0,28,0,3,1044.78,1.11,4,0.83,0.34
EMP0020,sales,29.99,meals,Chipotle,Meals - Chipotle,True,10,4,0,0,24,0,4,1074.77,0.11,2,0.61,0.28
EMP0020,sales,73.81,miscellaneous,Various,Miscellaneous - Various,True,13,4,0,0,64,0,5,1148.58,0.32,9,0.13,0.52
EMP0020,sales,257.94,software,Zoom,Software - Zoom,True,11,1,0,0,37,0,6,1406.52,1.1,12,0.41,0.18
EMP0020,sales,214.79,client_entertainment,Event Venue,Client Entertainment - Event Venue,False,19,0,0,0,35,0,7,1621.31,0.93,13,0.71,0.56
EMP0020,sales,2541.13,office_supplies,Other,Miscellaneous - Other,True,10,1,0,0,12,1,8,4162.4400000000005,4.88,12,0.57,0.42
EMP0020,sales,232.3,travel,Delta Airlines,Travel - Delta Airlines,True,16,1,0,0,22,0,9,4394.74,0.48,6,0.86,0.12
EMP0020,sales,147.06,miscellaneous,Other,Miscellaneous - Other,True,13,0,0,0,55,0,10,4541.8,0.32,1,0.27,0.32
EMP0020,sales,1245.13,software,GitHub,Software - GitHub,True,12,4,0,0,7,1,11,5786.93,2.37,13,0.66,0.53
EMP0020,sales,254.36,software,Slack,Software - Slack,True,16,1,0,0,47,0,12,6041.29,0.51,13,0.29,0.38
EMP0020,sales,24.27,miscellaneous,Various,Miscellaneous - Various,True,17,1,0,0,27,0,13,6065.56,0.05,6,0.77,0.2
EMP0020,sales,77.49,transportation,Taxi,Transportation - Taxi,True,10,1,0,0,57,0,14,6143.05,0.18,14,0.77,0.54
EMP0020,sales,1761.88,equipment,Best Buy,Equipment - Best Buy,True,11,3,0,0,44,0,15,7904.93,3.34,2,0.43,0.33
EMP0020,sales,60.82,transportation,Uber,Transportation - Uber,True,12,1,0,0,56,0,16,7965.75,0.12,5,0.24,0.32
EMP0020,sales,328.52,accommodation,Marriott,Accommodation - Marriott,True,12,0,0,0,47,0,17,8294.27,0.67,14,0.5,0.3
EMP0020,sales,64.3,miscellaneous,Various,Miscellaneous - Various,True,10,1,0,0,56,0,18,8358.57,0.14,5,0.19,0.28
